url,image,title,price
https://ferebe.com/collections/beauty/products/julep-beauty-its-balm-moisturizing-lip-color-brown-sugar,ferebe.com/cdn/shop/files/611NfSeu0UL_200x.jpg?v=1684510985 ,"Julep Beauty It's Balm Moisturizing Lip Color, Brown Sugar",$10.99 
https://ferebe.com/collections/beauty/products/wet-brush-detangling-comb-pink,ferebe.com/cdn/shop/products/12578923-6374775929471611_200x.webp?v=1677860858 ,Wet Brush Detangling Comb Pink,$1.99 
https://ferebe.com/collections/beauty/products/chi-keratin-leave-in-conditioner-6fl-oz,ferebe.com/cdn/shop/products/4100iTpIztL._SL1200_200x.jpg?v=1674756599 ,CHI Keratin Leave-in Conditioner 6 fl oz,$9.99 
https://ferebe.com/collections/beauty/products/olivia-garden-nanothermic-ceramic-ion-round-thermal-hair-brush-nt-82,ferebe.com/cdn/shop/products/41qRhMr1piL-270665_200x.jpg?v=1674774434 ,Olivia Garden NanoThermic Ceramic + Ion Round Thermal Hair Brush 3.25 inch NT-82,$7.99 
https://ferebe.com/collections/beauty/products/revlon-colorsilk-beautiful-color-permanent-hair-color-34-deep-burgundy-pack-of-3,ferebe.com/cdn/shop/products/Untitleddesign-2022-06-28T104222.166-872273_200x.png?v=1656470388 ,"Revlon Colorsilk Beautiful Color Permanent Hair Dye With Keratin, Ammonia Free, 34 Deep Burgundy (Pack of 3)",$4.99 
https://ferebe.com/collections/beauty/products/bio-ionic-goldpro-smoothing-styling-iron-1-5,ferebe.com/cdn/shop/products/71YGFSoBOvL._SL1500_200x.jpg?v=1630947424 ,"Bio Ionic Goldpro Smoothing & Styling Iron 1.5""",$89.99 
https://ferebe.com/collections/beauty/products/milk-shake-colour-care-conditioner-deep-colour-balm-175ml-5-9oz,/ferebe.com/cdn/shop/products/milk-shake-color-care-deep-color-maintainer-balm-175-ml-310933_200x.jpg?v=1647384792 ,Milk Shake Color Care Conditioner Deep Color Balm 5.9oz/175ml,$13.99 
https://ferebe.com/collections/beauty/products/milk-shake-argan-shampoo-300ml-10-1oz,/ferebe.com/cdn/shop/products/Milkshake-Argan-Shampoo-300ml-716380_200x.jpg?v=1647384799 ,Milk Shake Argan Shampoo With Organic Oil 10.1oz/300ml,$14.99 
https://ferebe.com/collections/beauty/products/suavecito-firme-clay-pomade-4oz,ferebe.com/cdn/shop/products/suavecito-firme-clay-4oz_540x_54e5cce6-f819-4905-b2a4-a51a6e62b64d-233053_200x.jpg?v=1647385333 ,Suavecito Firme Clay Pomade 4oz,$7.99 
https://ferebe.com/collections/beauty/products/unite-boosta-shampoo-300ml,/ferebe.com/cdn/shop/products/Capture_4010da11-ba13-4987-9cbb-c66bf5612da0-768618_200x.png?v=1647385418 ,Unite Boosta Shampoo Volume Body 10oz/300ml,$18.99 
