Title,Url,Image,Price
Saucony GS (Grade School) Ride 15 Sundown,https://tiptopshoes.com/collections/girls/products/saucony-gs-grade-school-ride-15-sundown-1,https://cdn.shopify.com/s/files/1/1974/6675/products/saucony-gs-grade-school-ride-15-sundown-1074914-tip-top-shoes-of-new-york-998270_600x600.jpg?v=1690490641,$75.00
Saucony GS (Grade School) Endorphin KDZ Blue/Green,https://tiptopshoes.com/collections/girls/products/saucony-gs-grade-school-endorphin-kdz-blue-green,https://cdn.shopify.com/s/files/1/1974/6675/products/saucony-gs-grade-school-endorphin-kdz-bluegreen-1074905-tip-top-shoes-of-new-york-699522_600x600.jpg?v=1690490640,$75.00
Merrell GS (Grade School) Moab Speed Dusty Pink Olive Waterproof,https://tiptopshoes.com/collections/girls/products/merrell-gs-grade-school-moab-speed-dusty-pink-olive-waterproof,https://cdn.shopify.com/s/files/1/1974/6675/products/merrell-gs-grade-school-moab-speed-dusty-pink-olive-waterproof-1074801-tip-top-shoes-of-new-york-922516_600x600.jpg?v=1690663156,$69.95
Skechers PS Twi Lites 2.0 Hi Top 314453LPKMT,https://tiptopshoes.com/collections/girls/products/skechers-ps-twi-lites-2-0-hi-top-314453lpkmt,https://cdn.shopify.com/s/files/1/1974/6675/products/skechers-ps-twi-lites-20-hi-top-314453lpkmt-1081837-tip-top-shoes-of-new-york-277176_600x600.jpg?v=1690490657,$65.00
Skechers PS (Preschool) Twinkle Toes: Twinkle Sparks - Shimmer Stars,https://tiptopshoes.com/collections/girls/products/skechers-ps-preschool-twinkle-toes-twinkle-sparks-shimmer-stars,https://cdn.shopify.com/s/files/1/1974/6675/products/skechers-ps-preschool-twinkle-toes-twinkle-sparks-shimmer-stars-1081823-tip-top-shoes-of-new-york-554468_600x600.jpg?v=1695805997,$55.00
Skechers PS (Preschool) S Lights-Princess Wishes Lavender Multi,https://tiptopshoes.com/collections/girls/products/skechers-ps-preschool-s-lights-princess-wishes-lavender-multi,https://cdn.shopify.com/s/files/1/1974/6675/products/skechers-ps-preschool-s-lights-princess-wishes-lavender-multi-1081771-tip-top-shoes-of-new-york-182674_600x600.jpg?v=1690490652,$59.95
Skechers Preschool S-Lights Wavy Beams 302338LNVMT,https://tiptopshoes.com/collections/girls/products/skechers-preschool-s-lights-wavy-beams-302338lnvmt,https://cdn.shopify.com/s/files/1/1974/6675/products/skechers-preschool-s-lights-wavy-beams-302338lnvmt-1081745-tip-top-shoes-of-new-york-287074_600x600.jpg?v=1690490643,$55.00
Skechers PS (Preschool) S Lights Wavy Beams 302338LBKMT,https://tiptopshoes.com/collections/girls/products/skechers-ps-preschool-s-lights-wavy-beams-302338lbkmt,https://cdn.shopify.com/s/files/1/1974/6675/products/skechers-ps-preschool-s-lights-wavy-beams-302338lbkmt-1081732-tip-top-shoes-of-new-york-870489_600x600.jpg?v=1690490646,$55.00
Steve Madden Girl's GS (Grade School) J-Quirky Hi-Top Silver Multi,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-gs-grade-school-j-quirky-hi-top-silver-multi,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-gs-grade-school-j-quirky-hi-top-silver-multi-1079721-tip-top-shoes-of-new-york-532719_600x600.jpg?v=1687466232,$65.00
Steve Madden Girl's JQueen White Multi,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-gs-grade-school-jqueen-white-multi,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-gs-grade-school-jqueen-white-multi-1079712-tip-top-shoes-of-new-york-843455_600x600.jpg?v=1686768077,$59.95
