"Title","Price","URL","Image"
"Springfield Armory XDE 4.5"" 6mm Airsoft Magazine","$24.99","https://www.pyramydair.com/product/springfield-armory-xde-4-5-6mm-airsoft-magazine?a=9867","https://www.pyramydair.com/images/thumbnails/acc/PY-A-9867__1673273676_d_400x300.jpeg"
"Allen Company Eliminator RangeMaster Bag w/ Pistol Rugs","$49.99","https://www.pyramydair.com/product/allen-company-eliminator-rangemaster-bag-w-pistol-rugs?a=9748","https://www.pyramydair.com/images/thumbnails/acc/PY-A-9748_Eliminator-Rangemaster-Bag-rigid_1604600752_d_400x300.jpg"
"Umarex Glock G19 Gen3 GBB Airsoft Pistol 19 Round Magazine","$49.99","https://www.pyramydair.com/product/umarex-glock-g19-gen3-gbb-airsoft-pistol-19-round-magazine?a=8003","https://www.pyramydair.com/images/thumbnails/acc/PY-A-8003_Umarex-Glock-G19-Gen3_1508874713_d_400x300.jpg"
"UTG Deluxe Universal Horizontal Shoulder Holster","$18.97","https://www.pyramydair.com/product/utg-deluxe-universal-horizontal-shoulder-holster?a=736","https://www.pyramydair.com/images/thumbnails/acc/PY-A-736_LE-H170B_d_400x300.jpg"
"Spyder 2000ct Paintballs, Pink Fill, .68","$44.99","https://www.pyramydair.com/product/spyder-2000ct-paintballs-pink-fill-68?p=1967","https://www.pyramydair.com/images/thumbnails/2a71c214538f4937aee7626ccec08bcb_d_400x300.jpg"
"Xball Triumph 2000ct Paintballs, Blue, .68","$44.99","https://www.pyramydair.com/product/xball-triumph-2000ct-paintballs-blue-68?p=1992","https://www.pyramydair.com/images/thumbnails/d6dfdb2797604886a0aa7d14f439a5cf_d_400x300.jpg"
"Cybergun AK47","$172.99","https://www.pyramydair.com/product/ak47-kalashnikov-tactical-aeg-rifle?m=1842","https://www.pyramydair.com/images/thumbnails/PY-1842_AK47-Kalashnikov-Tactical-AEG_1474634234_d_400x300.jpg"
"Barra B3 Balanced LiPo Charger","$29.99","https://www.pyramydair.com/product/barra-b3-balanced-lipo-charger?a=11090","https://www.pyramydair.com/images/thumbnails/acc/PY-A-11090_Barra-B3-Balanced-LiPo_1654884060_d_400x300.jpg"
"DXS Recsport 68Cal 2K Paintballs, Orange, .68","$41.88","https://www.pyramydair.com/product/dxs-recsport-68cal-2k-paintballs-orange-68?p=2515","https://www.pyramydair.com/images/thumbnails/b91b6e75fac746b08571feb05466f1e4_d_400x300.jpg"
"UTG Heavy Duty Elite Law Enforcement Pistol Belt with Dual Mag Pouches - Black","$14.97","https://www.pyramydair.com/product/utg-heavy-duty-elite-law-enforcement-pistol-belt-with-dual-mag-pouches?a=732","https://www.pyramydair.com/images/thumbnails/acc/PY-A-732_UTG-Heavy-Duty-Elite_1467213273_d_400x300.jpg"
"CO2 Tank, 20 oz., Refillable, Ships Empty","$29.99","https://www.pyramydair.com/product/co2-tank-20-oz-refillable-ships-empty?a=183","https://www.pyramydair.com/images/thumbnails/acc/PY-A-183_CO2-Tank-20-oz_1510610380_d_400x300.png"
"ASG CZ Shadow 2 26rd Magazine, CO2 Version, 6mm","$39.95","https://www.pyramydair.com/product/asg-cz-shadow-2-26rd-magazine-co2-version-6mm?a=13579","https://www.pyramydair.com/images/thumbnails/acc/2971d3d69bd8416caea308145d7eb139_d_400x300.jpg"
"UTG Special Operations Universal Tactical Black Leg Holster","$19.97","https://www.pyramydair.com/product/utg-special-operations-universal-tactical-black-leg-holster?a=740","https://www.pyramydair.com/images/thumbnails/acc/PY-A-740_LE-H178BL_d_400x300.jpg"
"Dan Wesson Right-Hand Holster, Fits Dan Wesson 6"" & 8"" CO2 Revolvers, Black","$24.99","https://www.pyramydair.com/product/dan-wesson-right-hand-holster-fits-dan-wesson-6-8-co2-revolvers-black?a=4619","https://www.pyramydair.com/images/thumbnails/acc/PY-A-4619_Dan-Wesson-RightHand-Holster_1473195594_d_400x300.jpg"
"SIG Sauer M17 CO2 Airsoft Pistol","$169.99","https://www.pyramydair.com/product/sig-sauer-m17-co2-airsoft-pistol?m=4961","https://www.pyramydair.com/images/thumbnails/PY-4961_SIG-Sauer-M17-CO2_1570027261_d_400x300.jpg"
"AIM Tactical Vertical Hand Grip/Black","$17.99","https://www.pyramydair.com/product/aim-tactical-vertical-hand-grip-black?a=14734","https://www.pyramydair.com/images/thumbnails/acc/22a87d8d07eb4b6f8b8bdc5221bf5a8f_d_400x300.jpg"
"UTG Deluxe Ergonomic Foregrip, Black","$9.97","https://www.pyramydair.com/product/utg-deluxe-ergonomic-foregrip-black?a=2291","https://www.pyramydair.com/images/thumbnails/acc/PY-A-2291_RB-FGRP168B_d_400x300.jpg"
"Heckler & Koch USP Airsoft","$45.99","https://www.pyramydair.com/product/h-k-usp-co2-airsoft-pistol?m=1821","https://www.pyramydair.com/images/thumbnails/PY-1821_HK-USP-CO2-Airsoft_1468437746_d_400x300.jpg"
"JT Paintball 90g CO2 Cartridges 2PK","$16.95","https://www.pyramydair.com/product/jt-paintball-90g-co2-cartridges-2pk?a=11779","https://www.pyramydair.com/images/thumbnails/acc/0459ca8d451f4cfd85bf37dfdf36bdfc_d_400x300.jpg"
"Walther PPQ Airsoft","$24.99","https://www.pyramydair.com/product/walther-ppq-spring-airsoft-pistol-black?m=3106","https://www.pyramydair.com/images/thumbnails/PY-3106_Walther-PPQ-Spring-Airsoft_1463159944_d_400x300.jpg"
"Elite Force EF Milsim Heavy Reserve Bio BBs-.40g-1000 Ct, 6mm, 1000 count","$15.99","https://www.pyramydair.com/product/elite-force-ef-milsim-heavy-reserve-bio-bbs-40g-1000-ct-6mm-1000-count?p=2391","https://www.pyramydair.com/images/thumbnails/cf5276f4740943beb3b6e1acbedf546f_d_400x300.jpg"
"Tippmann CO2 Paintball Tank 24oz","$30.95","https://www.pyramydair.com/product/tippmann-co2-paintball-tank-24oz?a=11787","https://www.pyramydair.com/images/thumbnails/acc/4713b16240cf47f382704e237d16a14b_d_400x300.jpg"
"Elite Force 9.6V Smart Charger, NiMH, 12V Output","$14.95","https://www.pyramydair.com/product/elite-force-9-6v-smart-charger-nimh-12v-output?a=12963","https://www.pyramydair.com/images/thumbnails/acc/PY-A-12963_EF-96V-Smart-Charger_1678398271_d_400x300.jpg"
"Raptor RTQ 363mm Tight Bore Airsoft Inner Barrel, 6.02mm, 6mm","$26.50","https://www.pyramydair.com/product/raptor-rtq-363mm-tight-bore-airsoft-inner-barrel-6-02mm-6mm?a=13289","https://www.pyramydair.com/images/thumbnails/acc/f4485cad7e6244e194f5a0b2b3892fd7_d_400x300.jpg"
"Draxxus Scenario 1000ct Camo Shell Pink Fill, .68, 1000 count","$24.99","https://www.pyramydair.com/product/draxxus-scenario-1000ct-camo-shell-pink-fill-68-1000-count?p=1969","https://www.pyramydair.com/images/thumbnails/4e8f976b477d4660905c03721432c3c4_d_400x300.jpg"
"Kalashnikov AK47 Premium AEG Blowback","$239.99","https://www.pyramydair.com/product/kalashnikov-ak47-premium-aeg-blowback?m=1918","https://www.pyramydair.com/images/thumbnails/PY-1918_Kalashnikov-AK47-Premium_1505051084_d_400x300.jpg"
"Cybergun FAMAS Machine Gun","$219.99","https://www.pyramydair.com/product/famas-machine-gun-aeg-black?m=1807","https://www.pyramydair.com/images/thumbnails/PY-1807_FAMAS-Machine-Gun-AEG_1473194887_d_400x300.jpg"
"UTG Airsoft Deluxe Tactical Vest - Black","$59.97","https://www.pyramydair.com/product/utg-airsoft-deluxe-tactical-vest-black?a=751","https://www.pyramydair.com/images/thumbnails/acc/PY-A-751_LE-V547BT_d_400x300.jpg"
"Valken Accelerate 0.28g BBs, 5000 CT., White, 6mm, 5000 count","$22.99","https://www.pyramydair.com/product/valken-accelerate-0-28g-bbs-5000-ct-white-6mm-5000-count?p=2447","https://www.pyramydair.com/images/thumbnails/32b41b6b8f3d4ebc81e1a419ac9587df_d_400x300.jpg"
"Cybergun Thompson Chicago AEG Drum Mag, 450 rds","$52.99","https://www.pyramydair.com/product/cybergun-thompson-chicago-aeg-drum-mag-450-rds?a=2739","https://www.pyramydair.com/images/thumbnails/acc/PY-A-2739_Cybergun-Thompson-Chicago-AEG_1524254155_d_400x300.jpg"
"Kahr Arms TP45 Airsoft","$19.99","https://www.pyramydair.com/product/kahr-arms-tp45-airsoft-pistol?m=4932","https://www.pyramydair.com/images/thumbnails/PY-4932_Cybergun-KAHR-ARMS-TP45_1677011495_d_400x300.jpg"
"New Gen Combat Foregrip, Finger Grooves, Black","$14.97","https://www.pyramydair.com/product/new-gen-combat-foregrip-finger-grooves-black?a=3492","https://www.pyramydair.com/images/thumbnails/acc/PY-A-3492_Leapers-New-Gen-Combat_RB-FGRP172B_foregrip_lg_d_400x300.jpg"
"AIM 30mm Scope Ring-High/Picatinny","$19.99","https://www.pyramydair.com/product/aim-30mm-scope-ring-high-picatinny?a=14728","https://www.pyramydair.com/images/thumbnails/acc/9a56424a1ac84b07b1f41cf31989c349_d_400x300.jpg"
"Tippmann Tactical Tracer Airsoft Ammo 25g 4K Glow, 6mm, 4000 count","$19.99","https://www.pyramydair.com/product/tippmann-tactical-tracer-airsoft-ammo-25g-4k-glow-6mm-4000-count?p=1993","https://www.pyramydair.com/images/thumbnails/faa0dfedb03f47929974f544c7832bc4_d_400x300.jpg"
"Swiss Arms 8.4v 1600mah NiMH Battery with Small Tamiya Connector","$19.95","https://www.pyramydair.com/product/swiss-arms-8-4v-1600mah-nimh-battery-with-small-tamiya-connector?a=4309","https://www.pyramydair.com/images/thumbnails/acc/PY-A-4309_Swiss-Arms-84v-1600mah_1681131217_d_400x300.jpg"
"Tippmann Tactical Eco Airsoft Ammo 20g 5,000ct, 6mm, 5000 count","$16.99","https://www.pyramydair.com/product/tippmann-tactical-eco-airsoft-ammo-20g-5-000ct-6mm-5000-count?p=2382","https://www.pyramydair.com/images/thumbnails/6a2c2e9c426d499a9f883b64f0123c65_d_400x300.jpg"
"Lancer Tactical Red Mini Laser with Weaver Mount","$17.20","https://www.pyramydair.com/product/lancer-tactical-red-mini-laser-with-weaver-mount?a=13376","https://www.pyramydair.com/images/thumbnails/acc/12ee2327f9a44a699f9b3318c3183ae3_d_400x300.jpg"
